parent_label,label,video_path,include_50
People,77. Boy,People/77. Boy/MVI_3962.MOV,False
Colours,52. Pink,Colours/52. Pink/MVI_3736.MOV,False
Home,44. Telephone,Home/44. Telephone/MVI_4430.MOV,False
Clothes,44. Shoes,Clothes/44. Shoes/MVI_5176.MOV,False
Colours,53. Orange,Colours/53. Orange/MVI_5057.MOV,False
Society,16. Gun,Society/16. Gun/MVI_4315.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3273.MOV,False
Places,33. India,Places/33. India/MVI_3652.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_0027.MOV,False
Adjectives,94. good,Adjectives/94. good/MVI_5160.MOV,False
Seasons,63. Winter,Seasons/63. Winter/MVI_4575.MOV,False
Adjectives,32. weak,Adjectives/32. weak/MVI_9820.MOV,False
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4636.MOV,False
Pronouns,42. he,Pronouns/42. he/MVI_0070.MOV,False
Means_of_Transportation,12. Truck,Means_of_Transportation/12. Truck/MVI_3212.MOV,False
Animals,2. Cat,Animals/2. Cat/MVI_3033.MOV,False
People,79. Child,People/79. Child/MVI_3820.MOV,False
Electronics,59. Television,Electronics/59. Television/MVI_4558.MOV,False
Days_and_Time,81. Second,Days_and_Time/81. Second/MVI_9187.MP4,False
Jobs,87. Doctor,Jobs/87. Doctor/MVI_4470.MOV,False
Adjectives,92. old,Adjectives/92. old/MVI_5154.MOV,False
Days_and_Time,76. Week,Days_and_Time/76. Week/MVI_4630.MOV,False
Animals,4. Bird,Animals/4. Bird/MVI_4157.MOV,False
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_0023.MOV,False
Places,30. Hospital,Places/30. Hospital/MVI_3399.MOV,False
Colours,52. Pink,Colours/52. Pink/MVI_4914.MOV,False
Home,31. Kitchen,Home/31. Kitchen/MVI_9023.MP4,False
Adjectives,78. long,Adjectives/78. long/MVI_5106.MOV,False
Society,6. Marriage,Society/6. Marriage/MVI_8943.MP4,False
Adjectives,94. good,Adjectives/94. good/MVI_9351.MOV,False
Home,35. Photograph,Home/35. Photograph/MVI_8798.MP4,False
Adjectives,90. cool,Adjectives/90. cool/MVI_9337.MOV,False
Means_of_Transportation,12. Truck,Means_of_Transportation/12. Truck/MVI_3177.MOV,False
People,77. Boy,People/77. Boy/MVI_4112.MOV,False
Jobs,98. Actor,Jobs/98. Actor/MVI_8923.MP4,False
Pronouns,47. they,Pronouns/47. they/MVI_9980.MOV,False
People,67. Sister,People/67. Sister/MVI_4958.MOV,False
People,61. Father,People/61. Father/MVI_5081.MOV,False
Home,42. Paper,Home/42. Paper/MVI_4934.MOV,False
Adjectives,88. cold,Adjectives/88. cold/MVI_9411.MOV,False
Greetings,53. Good evening,Greetings/53. Good evening/MVI_9998.MOV,False
People,77. Boy,People/77. Boy/MVI_3815.MOV,False
Pronouns,41. you,Pronouns/41. you/MVI_9997.MOV,False
Animals,7. Horse,Animals/7. Horse/MVI_3103.MOV,False
Adjectives,94. good,Adjectives/94. good/MVI_9268.MOV,False
Society,18. Exercise,Society/18. Exercise/MVI_8981.MP4,False
Colours,50. Yellow,Colours/50. Yellow/MVI_4907.MOV,False
Animals,7. Horse,Animals/7. Horse/MVI_3053.MOV,False
Pronouns,43. she,Pronouns/43. she/MVI_9895.MOV,False
Society,14. Election,Society/14. Election/MVI_4304.MOV,False
Greetings,53. Good evening,Greetings/53. Good evening/MVI_9978.MOV,False
Greetings,52. Good afternoon,Greetings/52. Good afternoon/MVI_0103.MOV,False
Places,26. University,Places/26. University/MVI_3378.MOV,False
People,83. Crowd,People/83. Crowd/MVI_3832.MOV,False
People,66. Brother,People/66. Brother/MVI_3929.MOV,False
Places,29. Library,Places/29. Library/MVI_3392.MOV,False
People,76. Neighbour,People/76. Neighbour/MVI_8643.MP4,False
Pronouns,45. we,Pronouns/45. we/MVI_0080.MOV,False
Means_of_Transportation,14. Bus,Means_of_Transportation/14. Bus/MVI_4186.MOV,False
Clothes,46. Clothing,Clothes/46. Clothing/MVI_4016.MOV,False
Days_and_Time,75. Yesterday,Days_and_Time/75. Yesterday/MVI_5040.MOV,False
Adjectives,92. old,Adjectives/92. old/MVI_9425.MOV,False
Jobs,88. Patient,Jobs/88. Patient/MVI_5329.MOV,False
People,82. Player,People/82. Player/MVI_5148.MOV,False
Adjectives,91. new,Adjectives/91. new/MVI_5307.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_9965.MOV,False
Home,44. Telephone,Home/44. Telephone/MVI_9071.MP4,False
Days_and_Time,82. Morning,Days_and_Time/82. Morning/MVI_5060.MOV,False
Adjectives,83. big large,Adjectives/83. big large/MVI_9477.MOV,False
Adjectives,10. Mean,Adjectives/10. Mean/MVI_9595.MOV,False
Pronouns,42. he,Pronouns/42. he/MVI_0072.MOV,False
Adjectives,83. big large,Adjectives/83. big large/MVI_9476.MOV,False
Pronouns,47. they,Pronouns/47. they/MVI_0087.MOV,False
Adjectives,39. famous,Adjectives/39. famous/MVI_9841.MOV,False
Means_of_Transportation,17. Transportation,Means_of_Transportation/17. Transportation/MVI_3258.MOV,False
People,75. President,People/75. President/MVI_5128.MOV,False
Animals,4. Bird,Animals/4. Bird/MVI_3040.MOV,False
Colours,47. Red,Colours/47. Red/MVI_5039.MOV,False
Society,14. Election,Society/14. Election/MVI_8969.MP4,False
Colours,52. Pink,Colours/52. Pink/MVI_4035.MOV,False
Adjectives,98. sick,Adjectives/98. sick/MVI_5330.MOV,False
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_9905.MOV,False
Jobs,86. Lawyer,Jobs/86. Lawyer/MVI_8873.MP4,False
Adjectives,31. strong,Adjectives/31. strong/MVI_9690.MOV,False
Colours,56. Grey,Colours/56. Grey/MVI_3894.MOV,False
Jobs,90. Secretary,Jobs/90. Secretary/MVI_5340.MOV,False
People,74. Queen,People/74. Queen/MVI_3807.MOV,False
Greetings,56. Pleased,Greetings/56. Pleased/MVI_0114.MOV,False
Means_of_Transportation,10. Plane,Means_of_Transportation/10. Plane/MVI_3114.MOV,False
Electronics,55. Computer,Electronics/55. Computer/MVI_5395.MOV,False
People,71. Husband,People/71. Husband/MVI_3944.MOV,False
Colours,57. Colour,Colours/57. Colour/MVI_5069.MOV,False
Animals,5. Cow,Animals/5. Cow/MVI_3098.MOV,False
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3194.MOV,False
People,74. Queen,People/74. Queen/MVI_4099.MOV,False
Adjectives,20. female,Adjectives/20. female/MVI_9768.MOV,False
Animals,3. Fish,Animals/3. Fish/MVI_3036.MOV,False
People,67. Sister,People/67. Sister/MVI_4080.MOV,False
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3553.MOV,False
Society,3. Medicine,Society/3. Medicine/MVI_4262.MOV,False
Places,22. Restaurant,Places/22. Restaurant/MVI_3281.MOV,False
Colours,48. Green,Colours/48. Green/MVI_5188.MOV,False
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_0046.MOV,False
Animals,6. Mouse,Animals/6. Mouse/MVI_3102.MOV,False
People,69. Grandfather,People/69. Grandfather/MVI_3938.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3272.MOV,False
Greetings,56. Pleased,Greetings/56. Pleased/MVI_9990.MOV,False
Places,23. Court,Places/23. Court/MVI_3285.MOV,False
Home,29. Door,Home/29. Door/MVI_9016.MP4,False
Colours,50. Yellow,Colours/50. Yellow/MVI_4027.MOV,False
Home,37. Book,Home/37. Book/MVI_4402.MOV,False
Animals,4. Bird,Home/37. Book/MVI_4402.MOV,False
Animals,2. Cat,Animals/2. Cat/MVI_3088.MOV,False
Adjectives,39. famous,Adjectives/39. famous/MVI_9842.MOV,False
Society,22. Science,Society/22. Science/MVI_8745.MP4,False
Colours,47. Red,Colours/47. Red/MVI_3719.MOV,False
Greetings,48. Hello,Greetings/48. Hello/MVI_9917.MOV,False
People,62. Parent,People/62. Parent/MVI_3915.MOV,False
Seasons,64. Fall,Seasons/64. Fall/MVI_5000.MOV,False
Places,34. Ground,Places/34. Ground/MVI_3498.MOV,False
Places,24. School,Places/24. School/MVI_3372.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_3704.MOV,False
Jobs,99. Job,Jobs/99. Job/MVI_4522.MOV,False
People,63. Baby,People/63. Baby/MVI_3917.MOV,False
Clothes,44. Shoes,Clothes/44. Shoes/MVI_3711.MOV,False
Means_of_Transportation,9. Train,Means_of_Transportation/9. Train/MVI_3232.MOV,False
Animals,6. Mouse,Animals/6. Mouse/MVI_2993.MOV,False
Adjectives,15. expensive,Adjectives/15. expensive/MVI_9613.MOV,False
Society,14. Election,Society/14. Election/MVI_4307.MOV,False
Home,26. Bed,Home/26. Bed/MVI_9008.MP4,False
Adjectives,98. sick,Adjectives/98. sick/MVI_9443.MOV,False
Adjectives,2. quiet,Adjectives/2. quiet/MVI_5338.MOV,False
Jobs,93. Soldier,Jobs/93. Soldier/MVI_4495.MOV,False
Places,31. Temple,Places/31. Temple/MVI_3645.MOV,False
Jobs,96. Manager,Jobs/96. Manager/MVI_4509.MOV,False
Animals,2. Cat,Animals/2. Cat/MVI_3089.MOV,False
Adjectives,78. long,Adjectives/78. long/MVI_5186.MOV,False
Adjectives,28. shallow,Adjectives/28. shallow/MVI_9674.MOV,False
Animals,8. Animal,Animals/8. Animal/MVI_3027.MOV,False
Adjectives,39. famous,Adjectives/39. famous/MVI_9718.MOV,False
People,64. Man,People/64. Man/MVI_5089.MOV,False
Adjectives,99. healthy,Adjectives/99. healthy/MVI_5254.MOV,False
Adjectives,82. narrow,Adjectives/82. narrow/MVI_5122.MOV,False
Seasons,62. Spring,Seasons/62. Spring/MVI_9127.MP4,False
People,71. Husband,People/71. Husband/MVI_4962.MOV,False
People,72. Wife,People/72. Wife/MVI_4964.MOV,False
Adjectives,89. warm,Adjectives/89. warm/MVI_9334.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_0097.MOV,False
Pronouns,43. she,Pronouns/43. she/MVI_0021.MOV,False
Adjectives,33. dead,Adjectives/33. dead/MVI_9702.MOV,False
Clothes,37. Hat,Clothes/37. Hat/MVI_3985.MOV,False
People,60. Mother,People/60. Mother/MVI_5077.MOV,False
Colours,54. Black,Colours/54. Black/MVI_5206.MOV,False
Places,35. Bank,Places/35. Bank/MVI_3337.MOV,False
People,79. Child,People/79. Child/MVI_5293.MOV,False
Colours,55. White,Colours/55. White/MVI_3891.MOV,False
Clothes,38. Dress,Clothes/38. Dress/MVI_4198.MOV,False
Society,17. Sport,Society/17. Sport/MVI_8724.MP4,False
Home,29. Door,Home/29. Door/MVI_4366.MOV,False
Adjectives,17. flat,Adjectives/17. flat/MVI_9756.MOV,False
Places,19. House,Places/19. House/MVI_3268.MOV,False
Adjectives,86. fast,Adjectives/86. fast/MVI_9406.MOV,False
Days_and_Time,80. Minute,Days_and_Time/80. Minute/MVI_4644.MOV,False
Jobs,85. Student,Jobs/85. Student/MVI_8870.MP4,False
Society,2. Death,Society/2. Death/MVI_4257.MOV,False
People,61. Father,People/61. Father/MVI_3909.MOV,False
Places,18. City,Places/18. City/MVI_3348.MOV,False
Places,32. Market,Places/32. Market/MVI_3323.MOV,False
Days_and_Time,84. Evening,Days_and_Time/84. Evening/MVI_4660.MOV,False
People,82. Player,People/82. Player/MVI_3978.MOV,False
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0006.MOV,False
Means_of_Transportation,17. Transportation,Means_of_Transportation/17. Transportation/MVI_4194.MOV,False
Means_of_Transportation,17. Transportation,Means_of_Transportation/17. Transportation/MVI_3257.MOV,False
People,64. Man,People/64. Man/MVI_3923.MOV,False
Places,32. Market,Places/32. Market/MVI_3648.MOV,False
People,71. Husband,People/71. Husband/MVI_3943.MOV,False
People,72. Wife,People/72. Wife/MVI_4237.MOV,False
Places,36. Location,Places/36. Location/MVI_3344.MOV,False
Adjectives,93. young,Adjectives/93. young/MVI_5237.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_4003.MOV,False
Home,41. Letter,Home/41. Letter/MVI_8824.MP4,False
Adjectives,96. wet,Adjectives/96. wet/MVI_9355.MOV,False
Places,22. Restaurant,Places/22. Restaurant/MVI_3605.MOV,False
Adjectives,1. loud,Adjectives/1. loud/MVI_5258.MOV,False
Adjectives,24. low,Adjectives/24. low/MVI_9784.MOV,False
Places,32. Market,Places/32. Market/MVI_3488.MOV,False
Society,6. Marriage,Society/6. Marriage/MVI_8944.MP4,False
Adjectives,4. sad,Adjectives/4. sad/MVI_9565.MOV,False
Days_and_Time,81. Second,Days_and_Time/81. Second/MVI_9209.MP4,False
People,62. Parent,People/62. Parent/MVI_4943.MOV,False
Days_and_Time,80. Minute,Days_and_Time/80. Minute/MVI_5054.MOV,False
Places,22. Restaurant,Places/22. Restaurant/MVI_3282.MOV,False
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3633.MOV,False
Clothes,40. Skirt,Clothes/40. Skirt/MVI_4200.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_9324.MOV,False
Seasons,64. Fall,Seasons/64. Fall/MVI_4580.MOV,False
Jobs,99. Job,Jobs/99. Job/MVI_5376.MOV,False
Society,20. Price,Society/20. Price/MVI_4857.MOV,False
Society,3. Medicine,Society/3. Medicine/MVI_8933.MP4,False
Pronouns,47. they,Pronouns/47. they/MVI_9913.MOV,False
People,74. Queen,People/74. Queen/MVI_4100.MOV,False
Pronouns,41. you,Pronouns/41. you/MVI_9888.MOV,False
People,62. Parent,People/62. Parent/MVI_3766.MOV,False
Adjectives,35. heavy,Adjectives/35. heavy/MVI_9709.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_9940.MOV,False
Adjectives,16. cheap,Adjectives/16. cheap/MVI_9620.MOV,False
Days_and_Time,71. Friday,Days_and_Time/71. Friday/MVI_5464.MOV,False
Adjectives,12. poor,Adjectives/12. poor/MVI_9737.MOV,False
Greetings,51. Good Morning,Greetings/51. Good Morning/MVI_9932.MOV,False
Seasons,61. Summer,Seasons/61. Summer/MVI_5424.MOV,False
Society,16. Gun,Society/16. Gun/MVI_8975.MP4,False
Adjectives,83. big large,Adjectives/83. big large/MVI_5203.MOV,False
Adjectives,89. warm,Adjectives/89. warm/MVI_9415.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_9323.MOV,False
People,73. King,People/73. King/MVI_4097.MOV,False
Colours,54. Black,Colours/54. Black/MVI_5207.MOV,False
Pronouns,43. she,Pronouns/43. she/MVI_9935.MOV,False
Society,6. Marriage,Society/6. Marriage/MVI_4817.MOV,False
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3472.MOV,False
Pronouns,43. she,Pronouns/43. she/MVI_9966.MOV,False
Pronouns,42. he,Pronouns/42. he/MVI_9931.MOV,False
Home,30. Bedroom,Home/30. Bedroom/MVI_8775.MP4,False
Places,35. Bank,Places/35. Bank/MVI_3664.MOV,False
Jobs,85. Student,Jobs/85. Student/MVI_8869.MP4,False
Colours,54. Black,Colours/54. Black/MVI_5059.MOV,False
Jobs,89. Waiter,Jobs/89. Waiter/MVI_8882.MP4,False
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4635.MOV,False
Seasons,64. Fall,Seasons/64. Fall/MVI_9135.MP4,False
Clothes,39. Suit,Clothes/39. Suit/MVI_5014.MOV,False
Colours,49. Blue,Colours/49. Blue/MVI_4024.MOV,False
Home,36. Soap,Home/36. Soap/MVI_8802.MP4,False
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9453.MOV,False
Days_and_Time,Second (Number),Adjectives/2. quiet/MVI_9453.MOV,False
Home,33. Pencil,Home/33. Pencil/MVI_9029.MP4,False
Adjectives,12. poor,Adjectives/12. poor/MVI_9740.MOV,False
Adjectives,3. happy,Adjectives/3. happy/MVI_9540.MOV,False
Places,25. Office,Places/25. Office/MVI_3463.MOV,False
Adjectives,8. Blind,Adjectives/8. Blind/MVI_9585.MOV,False
Adjectives,78. long,Adjectives/78. long/MVI_5268.MOV,False
Days_and_Time,79. Hour,Days_and_Time/79. Hour/MVI_5050.MOV,False
People,77. Boy,People/77. Boy/MVI_3814.MOV,False
Days_and_Time,73. Today,Days_and_Time/73. Today/MVI_5470.MOV,False
Home,38. Page,Home/38. Page/MVI_9045.MP4,False
Home,45. Bag,Home/45. Bag/MVI_8839.MP4,False
Jobs,91. Priest,Jobs/91. Priest/MVI_8887.MP4,False
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3116.MOV,False
Society,14. Election,Society/14. Election/MVI_4839.MOV,False
Adjectives,94. good,Adjectives/94. good/MVI_5159.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_3850.MOV,False
Adjectives,3. happy,Adjectives/3. happy/MVI_5263.MOV,False
Society,8. Race (ethnicity),Society/8. Race (ethnicity)/MVI_4281.MOV,False
Home,38. Page,Home/38. Page/MVI_4405.MOV,False
Days_and_Time,79. Hour,Days_and_Time/79. Hour/MVI_5495.MOV,False
Means_of_Transportation,17. Transportation,Means_of_Transportation/17. Transportation/MVI_3166.MOV,False
People,83. Crowd,People/83. Crowd/MVI_8650.MP4,False
Society,20. Price,Society/20. Price/MVI_4330.MOV,False
Clothes,40. Skirt,Clothes/40. Skirt/MVI_5016.MOV,False
Adjectives,17. flat,Adjectives/17. flat/MVI_9758.MOV,False
Seasons,65. Season,Seasons/65. Season/MVI_5002.MOV,False
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3196.MOV,False
Colours,49. Blue,Colours/49. Blue/MVI_5192.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3274.MOV,False
Electronics,53. Fan,Electronics/53. Fan/MVI_4964.MOV,False
Adjectives,87. hot,Adjectives/87. hot/MVI_9409.MOV,False
People,70. Grandmother,People/70. Grandmother/MVI_4088.MOV,False
Electronics,55. Computer,Electronics/55. Computer/MVI_4971.MOV,False
Home,49. Ring,Home/49. Ring/MVI_8856.MP4,False
Greetings,54. Good night,Greetings/54. Good night/MVI_0003.MOV,False
People,75. President,People/75. President/MVI_4975.MOV,False
Society,20. Price,Society/20. Price/MVI_8988.MP4,False
Means_of_Transportation,12. Truck,Means_of_Transportation/12. Truck/MVI_3179.MOV,False
People,82. Player,People/82. Player/MVI_3831.MOV,False
Days_and_Time,69. Wednesday,Days_and_Time/69. Wednesday/MVI_5456.MOV,False
Home,48. Card,Home/48. Card/MVI_4950.MOV,False
Jobs,94. Artist,Jobs/94. Artist/MVI_5356.MOV,False
Jobs,90. Secretary,Jobs/90. Secretary/MVI_4483.MOV,False
People,78. Girl,People/78. Girl/MVI_8645.MP4,False
Places,36. Location,Places/36. Location/MVI_3585.MOV,False
Society,5. Bill,Society/5. Bill/MVI_8675.MP4,False
Clothes,41. Shirt,Clothes/41. Shirt/MVI_4879.MOV,False
Means_of_Transportation,9. Train,Means_of_Transportation/9. Train/MVI_3141.MOV,False
Adjectives,81. wide,Adjectives/81. wide/MVI_9469.MOV,False
Days_and_Time,72. Saturday,Days_and_Time/72. Saturday/MVI_9157.MP4,False
Adjectives,84. small little,Adjectives/84. small little/MVI_5288.MOV,False
Adjectives,19. male,Adjectives/19. male/MVI_9766.MOV,False
People,65. Woman,People/65. Woman/MVI_3926.MOV,False
Adjectives,36. light,Adjectives/36. light/MVI_9838.MOV,False
Days_and_Time,82. Morning,Days_and_Time/82. Morning/MVI_5508.MOV,False
Electronics,56. Laptop,Electronics/56. Laptop/MVI_4546.MOV,False
Adjectives,31. strong,Adjectives/31. strong/MVI_9815.MOV,False
Adjectives,89. warm,Adjectives/89. warm/MVI_9336.MOV,False
Society,16. Gun,Society/16. Gun/MVI_4845.MOV,False
Home,49. Ring,Home/49. Ring/MVI_4451.MOV,False
Adjectives,92. old,Adjectives/92. old/MVI_5312.MOV,False
Places,35. Bank,Places/35. Bank/MVI_3336.MOV,False
Colours,50. Yellow,Colours/50. Yellow/MVI_5195.MOV,False
Adjectives,94. good,Adjectives/94. good/MVI_9349.MOV,False
Electronics,58. Camera,Electronics/58. Camera/MVI_5408.MOV,False
Home,48. Card,Home/48. Card/MVI_9082.MP4,False
Colours,47. Red,Colours/47. Red/MVI_8612.MP4,False
Society,23. God,Society/23. God/MVI_8746.MP4,False
People,59. Daughter,People/59. Daughter/MVI_3904.MOV,False
Home,40. Paint,Home/40. Paint/MVI_9051.MP4,False
Home,33. Pencil,Home/33. Pencil/MVI_4385.MOV,False
Animals,6. Mouse,Animals/6. Mouse/MVI_3077.MOV,False
Jobs,99. Job,Jobs/99. Job/MVI_5377.MOV,False
Greetings,49. How are you,Greetings/49. How are you/MVI_9919.MOV,False
Greetings,54. Good night,Greetings/54. Good night/MVI_9945.MOV,False
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3385.MOV,False
Days_and_Time,67. Monday,Days_and_Time/67. Monday/MVI_5009.MOV,False
Adjectives,3. happy,Adjectives/3. happy/MVI_5185.MOV,False
Colours,57. Colour,Colours/57. Colour/MVI_4218.MOV,False
Pronouns,40. I,Pronouns/40. I/MVI_9878.MOV,False
Adjectives,86. fast,Adjectives/86. fast/MVI_9244.MOV,False
Means_of_Transportation,14. Bus,Means_of_Transportation/14. Bus/MVI_3247.MOV,False
Jobs,92. Police,Jobs/92. Police/MVI_4492.MOV,False
Colours,55. White,Colours/55. White/MVI_4923.MOV,False
Society,12. Peace,Society/12. Peace/MVI_8961.MP4,False
Seasons,Ex. Monsoon,Seasons/Ex. Monsoon/MVI_9205.MP4,False
Days_and_Time,70. Thursday,Days_and_Time/70. Thursday/MVI_4604.MOV,False
Clothes,38. Dress,Clothes/38. Dress/MVI_4868.MOV,False
Home,35. Photograph,Home/35. Photograph/MVI_8796.MP4,False
Places,23. Court,Home/35. Photograph/MVI_8796.MP4,False
Means_of_Transportation,15. Boat,Means_of_Transportation/15. Boat/MVI_3191.MOV,False
Home,24. Table,Home/24. Table/MVI_4871.MOV,False
Greetings,48. Hello,Greetings/48. Hello/MVI_0089.MOV,False
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9539.MOV,False
Places,18. City,Places/18. City/MVI_3266.MOV,False
Home,31. Kitchen,Home/31. Kitchen/MVI_4376.MOV,False
Adjectives,87. hot,Adjectives/87. hot/MVI_9328.MOV,False
Animals,6. Mouse,Animals/6. Mouse/MVI_3018.MOV,False
Animals,2. Cat,Animals/2. Cat/MVI_4151.MOV,False
Clothes,41. Shirt,Clothes/41. Shirt/MVI_5166.MOV,False
Means_of_Transportation,14. Bus,Means_of_Transportation/14. Bus/MVI_3155.MOV,False
People,83. Crowd,People/83. Crowd/MVI_3834.MOV,False
Electronics,53. Fan,Electronics/53. Fan/MVI_4532.MOV,False
Home,32. Bathroom,Home/32. Bathroom/MVI_8782.MP4,False
Places,28. Store or Shop,Home/32. Bathroom/MVI_8782.MP4,False
Home,48. Card,Home/48. Card/MVI_4445.MOV,False
Places,23. Court,Places/23. Court/MVI_3453.MOV,False
People,79. Child,People/79. Child/MVI_4992.MOV,False
Days_and_Time,79. Hour,Days_and_Time/79. Hour/MVI_5498.MOV,False
Home,50. Tool,Home/50. Tool/MVI_4455.MOV,False
People,78. Girl,People/78. Girl/MVI_4985.MOV,False
Places,19. House,Places/19. House/MVI_3595.MOV,False
Adjectives,94. good,Adjectives/94. good/MVI_9431.MOV,False
Adjectives,83. big large,Adjectives/83. big large/MVI_9318.MOV,False
Seasons,61. Summer,Seasons/61. Summer/MVI_4565.MOV,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_4586.MOV,False
Adjectives,2. quiet,Adjectives/2. quiet/MVI_5181.MOV,False
Home,32. Bathroom,Home/32. Bathroom/MVI_4902.MOV,False
Society,13. Attack,Society/13. Attack/MVI_4299.MOV,False
Clothes,41. Shirt,Clothes/41. Shirt/MVI_3701.MOV,False
Adjectives,81. wide,Adjectives/81. wide/MVI_5198.MOV,False
People,79. Child,People/79. Child/MVI_4117.MOV,False
Animals,7. Horse,Animals/7. Horse/MVI_8575.MP4,False
